tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_expedition_name	er_formation_name	er_fossil_name	er_location_name	er_member_name	er_mineral_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_charging_mode	measurement_chi_mass	measurement_chi_qdr_mass	measurement_chi_qdr_volume	measurement_chi_volume	measurement_composite_depth	measurement_core_depth	measurement_csd	measurement_date	measurement_dec	measurement_demagn_code	measurement_description	measurement_elevation	measurement_flag	measurement_freq	measurement_height	measurement_inc	measurement_lab_field_ac	measurement_lab_field_dc	measurement_loop_n	measurement_loop_x	measurement_magn_mass	measurement_magn_moment	measurement_magn_volume	measurement_magnitude	measurement_number	measurement_orient_phi	measurement_orient_theta	measurement_pos_x	measurement_pos_y	measurement_pos_z	measurement_positions	measurement_r2	measurement_sd	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_sweep_rate	measurement_temp	measurement_temp_change	measurement_time_zone	treatment_ac_field	treatment_ac_field_dc_off	treatment_ac_field_dc_on	treatment_ac_field_decay_rate	treatment_dc_field	treatment_dc_field_ac_off	treatment_dc_field_ac_on	treatment_dc_field_decay_rate	treatment_dc_field_phi	treatment_dc_field_theta	treatment_mw_energy	treatment_mw_integral	treatment_mw_power	treatment_mw_time	treatment_temp	treatment_temp_dc_off	treatment_temp_dc_on	treatment_temp_decay_rate
	This study				DSDP Site 522			34-1-121	34-1-121	34-1-121		34-1-121-LP-AF-DIR		LT-AF-Z											26.5				g			-49.4					0.00000154				7713												u		300			0.015				0										300			
	This study				DSDP Site 522			34-1-121	34-1-121	34-1-121		34-1-121-LP-ARM		LT-AF-I															g								0.0000553				7714												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-1-121	34-1-121	34-1-121		34-1-121-LP-IRM		LT-IRM															g								0.000948				7715												u		300			0				1										300			
	This study				DSDP Site 522			34-1-121	34-1-121	34-1-121		34-1-121-LP-X		LP-X			0.0000000675												g												7716												u		300			0.01				0										300			
	This study				DSDP Site 522			34-1-125	34-1-125	34-1-125		34-1-125-LP-AF-DIR		LT-AF-Z											339.3				g			-18					0.00000126				7717												u		300			0.015				0										300			
	This study				DSDP Site 522			34-1-125	34-1-125	34-1-125		34-1-125-LP-ARM		LT-AF-I															g								0.0000567				7718												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-1-125	34-1-125	34-1-125		34-1-125-LP-IRM		LT-IRM															g								0.00101				7719												u		300			0				1										300			
	This study				DSDP Site 522			34-1-125	34-1-125	34-1-125		34-1-125-LP-X		LP-X			0.0000000713												g												7720												u		300			0.01				0										300			
	This study				DSDP Site 522			34-1-128	34-1-128	34-1-128		34-1-128-LP-AF-DIR		LT-AF-Z											328.8				g			-23.3					0.00000113				7721												u		300			0.015				0										300			
	This study				DSDP Site 522			34-1-128	34-1-128	34-1-128		34-1-128-LP-ARM		LT-AF-I															g								0.0000578				7722												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-1-128	34-1-128	34-1-128		34-1-128-LP-IRM		LT-IRM															g								0.001				7723												u		300			0				1										300			
	This study				DSDP Site 522			34-1-128	34-1-128	34-1-128		34-1-128-LP-X		LP-X			0.0000000749												g												7724												u		300			0.01				0										300			
	This study				DSDP Site 522			34-1-131	34-1-131	34-1-131		34-1-131-LP-AF-DIR		LT-AF-Z											338.8				g			-34.2					0.000000835				7725												u		300			0.015				0										300			
	This study				DSDP Site 522			34-1-131	34-1-131	34-1-131		34-1-131-LP-ARM		LT-AF-I															g								0.0000576				7726												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-1-131	34-1-131	34-1-131		34-1-131-LP-IRM		LT-IRM															g								0.00104				7727												u		300			0				1										300			
	This study				DSDP Site 522			34-1-131	34-1-131	34-1-131		34-1-131-LP-X		LP-X			0.0000000754												g												7728												u		300			0.01				0										300			
	This study				DSDP Site 522			34-1-136	34-1-136	34-1-136		34-1-136-LP-AF-DIR		LT-AF-Z											305.8				g			-16					0.00000076				7729												u		300			0.015				0										300			
	This study				DSDP Site 522			34-1-136	34-1-136	34-1-136		34-1-136-LP-ARM		LT-AF-I															g								0.0000564				7730												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-1-136	34-1-136	34-1-136		34-1-136-LP-IRM		LT-IRM															g								0.00102				7731												u		300			0				1										300			
	This study				DSDP Site 522			34-1-136	34-1-136	34-1-136		34-1-136-LP-X		LP-X			0.0000000722												g												7732												u		300			0.01				0										300			
	This study				DSDP Site 522			34-1-139	34-1-139	34-1-139		34-1-139-LP-AF-DIR		LT-AF-Z											277.4				g			-58.9					0.000000444				7733												u		300			0.015				0										300			
	This study				DSDP Site 522			34-1-139	34-1-139	34-1-139		34-1-139-LP-ARM		LT-AF-I															g								0.0000508				7734												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-1-139	34-1-139	34-1-139		34-1-139-LP-IRM		LT-IRM															g								0.000972				7735												u		300			0				1										300			
	This study				DSDP Site 522			34-1-139	34-1-139	34-1-139		34-1-139-LP-X		LP-X			0.0000000705												g												7736												u		300			0.01				0										300			
	This study				DSDP Site 522			34-1-141	34-1-141	34-1-141		34-1-141-LP-AF-DIR		LT-AF-Z											324.4				g			-6.4					0.000000244				7737												u		300			0.015				0										300			
	This study				DSDP Site 522			34-1-141	34-1-141	34-1-141		34-1-141-LP-ARM		LT-AF-I															g								0.0000502				7738												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-1-141	34-1-141	34-1-141		34-1-141-LP-IRM		LT-IRM															g								0.000947				7739												u		300			0				1										300			
	This study				DSDP Site 522			34-1-141	34-1-141	34-1-141		34-1-141-LP-X		LP-X			0.0000000702												g												7740												u		300			0.01				0										300			
	This study				DSDP Site 522			34-1-145	34-1-145	34-1-145		34-1-145-LP-AF-DIR		LT-AF-Z											342				g			-10.5					0.000000279				7741												u		300			0.015				0										300			
	This study				DSDP Site 522			34-1-145	34-1-145	34-1-145		34-1-145-LP-ARM		LT-AF-I															g								0.0000482				7742												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-1-145	34-1-145	34-1-145		34-1-145-LP-IRM		LT-IRM															g								0.000872				7743												u		300			0				1										300			
	This study				DSDP Site 522			34-1-145	34-1-145	34-1-145		34-1-145-LP-X		LP-X			0.0000000631												g												7744												u		300			0.01				0										300			
	This study				DSDP Site 522			34-1-148	34-1-148	34-1-148		34-1-148-LP-AF-DIR		LT-AF-Z											3.1				g			2.9					0.000000499				7745												u		300			0.015				0										300			
	This study				DSDP Site 522			34-1-148	34-1-148	34-1-148		34-1-148-LP-ARM		LT-AF-I															g								0.0000527				7746												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-1-148	34-1-148	34-1-148		34-1-148-LP-IRM		LT-IRM															g								0.000889				7747												u		300			0				1										300			
	This study				DSDP Site 522			34-1-148	34-1-148	34-1-148		34-1-148-LP-X		LP-X			0.000000064												g												7748												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-009	34-2-009	34-2-009		34-2-009-LP-AF-DIR		LT-AF-Z											183.3				g			27.9					0.0000027				7749												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-009	34-2-009	34-2-009		34-2-009-LP-ARM		LT-AF-I															g								0.0000537				7750												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-009	34-2-009	34-2-009		34-2-009-LP-IRM		LT-IRM															g								0.00106				7751												u		300			0				1										300			
	This study				DSDP Site 522			34-2-009	34-2-009	34-2-009		34-2-009-LP-X		LP-X			0.0000000881												g												7752												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-012	34-2-012	34-2-012		34-2-012-LP-AF-DIR		LT-AF-Z											314.7				g			-59.5					0.00000178				7753												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-012	34-2-012	34-2-012		34-2-012-LP-ARM		LT-AF-I															g								0.0000587				7754												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-012	34-2-012	34-2-012		34-2-012-LP-IRM		LT-IRM															g								0.00107				7755												u		300			0				1										300			
	This study				DSDP Site 522			34-2-012	34-2-012	34-2-012		34-2-012-LP-X		LP-X			0.0000000749												g												7756												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-014	34-2-014	34-2-014		34-2-014-LP-AF-DIR		LT-AF-Z											338.1				g			-46					0.00000297				7757												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-014	34-2-014	34-2-014		34-2-014-LP-ARM		LT-AF-I															g								0.0000609				7758												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-014	34-2-014	34-2-014		34-2-014-LP-IRM		LT-IRM															g								0.00115				7759												u		300			0				1										300			
	This study				DSDP Site 522			34-2-014	34-2-014	34-2-014		34-2-014-LP-X		LP-X			0.0000000812												g												7760												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-019	34-2-019	34-2-019		34-2-019-LP-AF-DIR		LT-AF-Z											342.4				g			-50.6					0.00000345				7761												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-019	34-2-019	34-2-019		34-2-019-LP-ARM		LT-AF-I															g								0.0000584				7762												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-019	34-2-019	34-2-019		34-2-019-LP-IRM		LT-IRM															g								0.0011				7763												u		300			0				1										300			
	This study				DSDP Site 522			34-2-019	34-2-019	34-2-019		34-2-019-LP-X		LP-X			0.0000000754												g												7764												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-023	34-2-023	34-2-023		34-2-023-LP-AF-DIR		LT-AF-Z											321				g			-30.6					0.00000293				7765												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-023	34-2-023	34-2-023		34-2-023-LP-ARM		LT-AF-I															g								0.0000578				7766												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-023	34-2-023	34-2-023		34-2-023-LP-IRM		LT-IRM															g								0.00101				7767												u		300			0				1										300			
	This study				DSDP Site 522			34-2-023	34-2-023	34-2-023		34-2-023-LP-X		LP-X			0.0000000717												g												7768												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-026	34-2-026	34-2-026		34-2-026-LP-AF-DIR		LT-AF-Z											355.4				g			-51.4					0.00000272				7769												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-026	34-2-026	34-2-026		34-2-026-LP-ARM		LT-AF-I															g								0.0000527				7770												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-026	34-2-026	34-2-026		34-2-026-LP-IRM		LT-IRM															g								0.000958				7771												u		300			0				1										300			
	This study				DSDP Site 522			34-2-026	34-2-026	34-2-026		34-2-026-LP-X		LP-X			0.000000064												g												7772												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-029	34-2-029	34-2-029		34-2-029-LP-AF-DIR		LT-AF-Z											336.9				g			-45.7					0.00000143				7773												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-029	34-2-029	34-2-029		34-2-029-LP-ARM		LT-AF-I															g								0.0000542				7774												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-029	34-2-029	34-2-029		34-2-029-LP-IRM		LT-IRM															g								0.000946				7775												u		300			0				1										300			
	This study				DSDP Site 522			34-2-029	34-2-029	34-2-029		34-2-029-LP-X		LP-X			0.0000000661												g												7776												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-033	34-2-033	34-2-033		34-2-033-LP-AF-DIR		LT-AF-Z											340.2				g			-59.5					0.00000207				7777												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-033	34-2-033	34-2-033		34-2-033-LP-ARM		LT-AF-I															g								0.0000576				7778												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-033	34-2-033	34-2-033		34-2-033-LP-IRM		LT-IRM															g								0.00103				7779												u		300			0				1										300			
	This study				DSDP Site 522			34-2-033	34-2-033	34-2-033		34-2-033-LP-X		LP-X			0.0000000704												g												7780												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-037	34-2-037	34-2-037		34-2-037-LP-AF-DIR		LT-AF-Z											358.5				g			-60.4					0.00000165				7781												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-037	34-2-037	34-2-037		34-2-037-LP-ARM		LT-AF-I															g								0.0000543				7782												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-037	34-2-037	34-2-037		34-2-037-LP-IRM		LT-IRM															g								0.000973				7783												u		300			0				1										300			
	This study				DSDP Site 522			34-2-037	34-2-037	34-2-037		34-2-037-LP-X		LP-X			0.0000000691												g												7784												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-039	34-2-039	34-2-039		34-2-039-LP-AF-DIR		LT-AF-Z											9.5				g			-53.7					0.00000183				7785												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-039	34-2-039	34-2-039		34-2-039-LP-ARM		LT-AF-I															g								0.0000594				7786												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-039	34-2-039	34-2-039		34-2-039-LP-IRM		LT-IRM															g								0.00105				7787												u		300			0				1										300			
	This study				DSDP Site 522			34-2-039	34-2-039	34-2-039		34-2-039-LP-X		LP-X			0.0000000714												g												7788												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-041	34-2-041	34-2-041		34-2-041-LP-AF-DIR		LT-AF-Z											14.7				g			-16.5					0.000000823				7789												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-041	34-2-041	34-2-041		34-2-041-LP-ARM		LT-AF-I															g								0.0000549				7790												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-041	34-2-041	34-2-041		34-2-041-LP-IRM		LT-IRM															g								0.000982				7791												u		300			0				1										300			
	This study				DSDP Site 522			34-2-041	34-2-041	34-2-041		34-2-041-LP-X		LP-X			0.0000000728												g												7792												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-044	34-2-044	34-2-044		34-2-044-LP-AF-DIR		LT-AF-Z											348.4				g			-61.9					0.00000147				7793												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-044	34-2-044	34-2-044		34-2-044-LP-ARM		LT-AF-I															g								0.0000604				7794												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-044	34-2-044	34-2-044		34-2-044-LP-IRM		LT-IRM															g								0.00103				7795												u		300			0				1										300			
	This study				DSDP Site 522			34-2-044	34-2-044	34-2-044		34-2-044-LP-X		LP-X			0.0000000729												g												7796												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-047	34-2-047	34-2-047		34-2-047-LP-AF-DIR		LT-AF-Z											359.4				g			-51.6					0.00000364				7797												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-047	34-2-047	34-2-047		34-2-047-LP-ARM		LT-AF-I															g								0.0000645				7798												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-047	34-2-047	34-2-047		34-2-047-LP-IRM		LT-IRM															g								0.00117				7799												u		300			0				1										300			
	This study				DSDP Site 522			34-2-047	34-2-047	34-2-047		34-2-047-LP-X		LP-X			0.0000000823												g												7800												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-051	34-2-051	34-2-051		34-2-051-LP-AF-DIR		LT-AF-Z											338				g			-50.7					0.00000391				7801												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-051	34-2-051	34-2-051		34-2-051-LP-ARM		LT-AF-I															g								0.0000641				7802												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-051	34-2-051	34-2-051		34-2-051-LP-IRM		LT-IRM															g								0.00128				7803												u		300			0				1										300			
	This study				DSDP Site 522			34-2-051	34-2-051	34-2-051		34-2-051-LP-X		LP-X			0.0000000883												g												7804												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-054	34-2-054	34-2-054		34-2-054-LP-AF-DIR		LT-AF-Z											21.2				g			-45.4					0.00000383				7805												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-054	34-2-054	34-2-054		34-2-054-LP-ARM		LT-AF-I															g								0.0000696				7806												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-054	34-2-054	34-2-054		34-2-054-LP-IRM		LT-IRM															g								0.00129				7807												u		300			0				1										300			
	This study				DSDP Site 522			34-2-054	34-2-054	34-2-054		34-2-054-LP-X		LP-X			0.0000000906												g												7808												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-058	34-2-058	34-2-058		34-2-058-LP-AF-DIR		LT-AF-Z											350.4				g			-37.3					0.00000349				7809												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-058	34-2-058	34-2-058		34-2-058-LP-ARM		LT-AF-I															g								0.0000658				7810												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-058	34-2-058	34-2-058		34-2-058-LP-IRM		LT-IRM															g								0.00135				7811												u		300			0				1										300			
	This study				DSDP Site 522			34-2-058	34-2-058	34-2-058		34-2-058-LP-X		LP-X			0.0000000943												g												7812												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-061	34-2-061	34-2-061		34-2-061-LP-AF-DIR		LT-AF-Z											320.4				g			-42.6					0.00000295				7813												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-061	34-2-061	34-2-061		34-2-061-LP-ARM		LT-AF-I															g								0.0000682				7814												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-061	34-2-061	34-2-061		34-2-061-LP-IRM		LT-IRM															g								0.0013				7815												u		300			0				1										300			
	This study				DSDP Site 522			34-2-061	34-2-061	34-2-061		34-2-061-LP-X		LP-X			0.0000000897												g												7816												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-064	34-2-064	34-2-064		34-2-064-LP-AF-DIR		LT-AF-Z											2.3				g			-48.5					0.00000241				7817												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-064	34-2-064	34-2-064		34-2-064-LP-ARM		LT-AF-I															g								0.0000657				7818												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-064	34-2-064	34-2-064		34-2-064-LP-IRM		LT-IRM															g								0.00114				7819												u		300			0				1										300			
	This study				DSDP Site 522			34-2-064	34-2-064	34-2-064		34-2-064-LP-X		LP-X			0.0000000829												g												7820												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-068	34-2-068	34-2-068		34-2-068-LP-AF-DIR		LT-AF-Z											8				g			-45.5					0.00000307				7821												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-068	34-2-068	34-2-068		34-2-068-LP-ARM		LT-AF-I															g								0.0000635				7822												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-068	34-2-068	34-2-068		34-2-068-LP-IRM		LT-IRM															g								0.00109				7823												u		300			0				1										300			
	This study				DSDP Site 522			34-2-068	34-2-068	34-2-068		34-2-068-LP-X		LP-X			0.0000000762												g												7824												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-072	34-2-072	34-2-072		34-2-072-LP-AF-DIR		LT-AF-Z											0.8				g			-48.3					0.00000266				7825												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-072	34-2-072	34-2-072		34-2-072-LP-ARM		LT-AF-I															g								0.0000545				7826												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-072	34-2-072	34-2-072		34-2-072-LP-IRM		LT-IRM															g								0.00116				7827												u		300			0				1										300			
	This study				DSDP Site 522			34-2-072	34-2-072	34-2-072		34-2-072-LP-X		LP-X			0.0000000829												g												7828												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-081	34-2-081	34-2-081		34-2-081-LP-AF-DIR		LT-AF-Z											15.3				g			-57.8					0.0000049				7829												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-081	34-2-081	34-2-081		34-2-081-LP-ARM		LT-AF-I															g								0.0000673				7830												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-081	34-2-081	34-2-081		34-2-081-LP-IRM		LT-IRM															g								0.00129				7831												u		300			0				1										300			
	This study				DSDP Site 522			34-2-081	34-2-081	34-2-081		34-2-081-LP-X		LP-X			0.0000000886												g												7832												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-084	34-2-084	34-2-084		34-2-084-LP-AF-DIR		LT-AF-Z											3.1				g			-51.4					0.00000396				7833												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-084	34-2-084	34-2-084		34-2-084-LP-ARM		LT-AF-I															g								0.0000675				7834												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-084	34-2-084	34-2-084		34-2-084-LP-IRM		LT-IRM															g								0.00128				7835												u		300			0				1										300			
	This study				DSDP Site 522			34-2-084	34-2-084	34-2-084		34-2-084-LP-X		LP-X			0.0000000871												g												7836												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-087	34-2-087	34-2-087		34-2-087-LP-AF-DIR		LT-AF-Z											2.4				g			-30.9					0.00000253				7837												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-087	34-2-087	34-2-087		34-2-087-LP-ARM		LT-AF-I															g								0.0000685				7838												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-087	34-2-087	34-2-087		34-2-087-LP-IRM		LT-IRM															g								0.00132				7839												u		300			0				1										300			
	This study				DSDP Site 522			34-2-087	34-2-087	34-2-087		34-2-087-LP-X		LP-X			0.0000000947												g												7840												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-090	34-2-090	34-2-090		34-2-090-LP-AF-DIR		LT-AF-Z											18.3				g			-40.5					0.00000239				7841												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-090	34-2-090	34-2-090		34-2-090-LP-ARM		LT-AF-I															g								0.0000623				7842												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-090	34-2-090	34-2-090		34-2-090-LP-IRM		LT-IRM															g								0.00118				7843												u		300			0				1										300			
	This study				DSDP Site 522			34-2-090	34-2-090	34-2-090		34-2-090-LP-X		LP-X			0.0000000847												g												7844												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-093	34-2-093	34-2-093		34-2-093-LP-AF-DIR		LT-AF-Z											6.4				g			-48.2					0.0000028				7845												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-093	34-2-093	34-2-093		34-2-093-LP-ARM		LT-AF-I															g								0.0000676				7846												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-093	34-2-093	34-2-093		34-2-093-LP-IRM		LT-IRM															g								0.00121				7847												u		300			0				1										300			
	This study				DSDP Site 522			34-2-093	34-2-093	34-2-093		34-2-093-LP-X		LP-X			0.000000084												g												7848												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-096	34-2-096	34-2-096		34-2-096-LP-AF-DIR		LT-AF-Z											6.4				g			-60.1					0.00000341				7849												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-096	34-2-096	34-2-096		34-2-096-LP-ARM		LT-AF-I															g								0.0000635				7850												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-096	34-2-096	34-2-096		34-2-096-LP-IRM		LT-IRM															g								0.00112				7851												u		300			0				1										300			
	This study				DSDP Site 522			34-2-096	34-2-096	34-2-096		34-2-096-LP-X		LP-X			0.0000000762												g												7852												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-099	34-2-099	34-2-099		34-2-099-LP-AF-DIR		LT-AF-Z											8.8				g			-42.4					0.00000123				7853												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-099	34-2-099	34-2-099		34-2-099-LP-ARM		LT-AF-I															g								0.0000523				7854												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-099	34-2-099	34-2-099		34-2-099-LP-IRM		LT-IRM															g								0.000895				7855												u		300			0				1										300			
	This study				DSDP Site 522			34-2-099	34-2-099	34-2-099		34-2-099-LP-X		LP-X			0.0000000567												g												7856												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-102	34-2-102	34-2-102		34-2-102-LP-AF-DIR		LT-AF-Z											37.5				g			-59.9					0.00000162				7857												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-102	34-2-102	34-2-102		34-2-102-LP-ARM		LT-AF-I															g								0.0000537				7858												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-102	34-2-102	34-2-102		34-2-102-LP-IRM		LT-IRM															g								0.000884				7859												u		300			0				1										300			
	This study				DSDP Site 522			34-2-102	34-2-102	34-2-102		34-2-102-LP-X		LP-X			0.0000000595												g												7860												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-105	34-2-105	34-2-105		34-2-105-LP-AF-DIR		LT-AF-Z											34.8				g			-46.3					0.00000076				7861												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-105	34-2-105	34-2-105		34-2-105-LP-ARM		LT-AF-I															g								0.0000495				7862												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-105	34-2-105	34-2-105		34-2-105-LP-IRM		LT-IRM															g								0.000882				7863												u		300			0				1										300			
	This study				DSDP Site 522			34-2-105	34-2-105	34-2-105		34-2-105-LP-X		LP-X			0.0000000607												g												7864												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-108	34-2-108	34-2-108		34-2-108-LP-AF-DIR		LT-AF-Z											10.3				g			-60.7					0.00000407				7865												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-108	34-2-108	34-2-108		34-2-108-LP-ARM		LT-AF-I															g								0.0000546				7866												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-108	34-2-108	34-2-108		34-2-108-LP-IRM		LT-IRM															g								0.00102				7867												u		300			0				1										300			
	This study				DSDP Site 522			34-2-108	34-2-108	34-2-108		34-2-108-LP-X		LP-X			0.0000000711												g												7868												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-111	34-2-111	34-2-111		34-2-111-LP-AF-DIR		LT-AF-Z											29.7				g			-34.2					0.0000015				7869												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-111	34-2-111	34-2-111		34-2-111-LP-ARM		LT-AF-I															g								0.0000559				7870												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-111	34-2-111	34-2-111		34-2-111-LP-IRM		LT-IRM															g								0.00102				7871												u		300			0				1										300			
	This study				DSDP Site 522			34-2-111	34-2-111	34-2-111		34-2-111-LP-X		LP-X			0.0000000708												g												7872												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-114	34-2-114	34-2-114		34-2-114-LP-AF-DIR		LT-AF-Z											3.6				g			-54.8					0.00000212				7873												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-114	34-2-114	34-2-114		34-2-114-LP-ARM		LT-AF-I															g								0.0000489				7874												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-114	34-2-114	34-2-114		34-2-114-LP-IRM		LT-IRM															g								0.000881				7875												u		300			0				1										300			
	This study				DSDP Site 522			34-2-114	34-2-114	34-2-114		34-2-114-LP-X		LP-X			0.0000000706												g												7876												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-117	34-2-117	34-2-117		34-2-117-LP-AF-DIR		LT-AF-Z											13.1				g			-59.1					0.00000346				7877												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-117	34-2-117	34-2-117		34-2-117-LP-ARM		LT-AF-I															g								0.0000575				7878												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-117	34-2-117	34-2-117		34-2-117-LP-IRM		LT-IRM															g								0.00107				7879												u		300			0				1										300			
	This study				DSDP Site 522			34-2-117	34-2-117	34-2-117		34-2-117-LP-X		LP-X			0.0000000749												g												7880												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-120	34-2-120	34-2-120		34-2-120-LP-AF-DIR		LT-AF-Z											17.7				g			-64					0.00000379				7881												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-120	34-2-120	34-2-120		34-2-120-LP-ARM		LT-AF-I															g								0.0000653				7882												u		300			0.08				0.00005										300			
